exp_num,width,batchnorm,skip,opt,epoch,lr,wd,bs,mo,lrdecay,trainloss,trainerr,valloss,valerr,flatness,div
1516,6, False, True, sgd,250,0.05,0.0001,32,0, True,7.55E-05,0,1.523720227,20.05,0.072550311,2.012286568
1648,6, False, False, sgd,250,0.005,0,64,0.5, True,3.46E-05,0,3.743182806,35.14,0.025842678,2.012277322
1893,4, False, True, sgd,250,0.05,0.0001,6.40E+01,0, False,0.000110898,0,2.987457709,25.38,0.004973104,2.012257815
1221,4, False, False, sgd,250,0.05,0.01,16,0.5, True,2.302585118,90,2.302585131,90,6.69417985,2.012204814
987,4, False, False, sgd,250,0.005,0.01,16,0, True,0.006401275,0,2.36152805,37.88,0.060671184,2.01211232
1109,8, False, False, sgd,250,0.01,0,16,0.5, True,1.36E-05,0,2.979817751,26.15,0.043720679,2.012105329
517,6, True, False, sgd,250,0.01,0.0001,32,0.5, False,9.04E-05,0,0.717737048,15.96,0.009612762,2.012093874
316,6, True, False, sgd,250,0.05,0,16,0.9, False,0.001348845,0.034,1.298879465,15.63,0.080059991,2.012078588
561,4, True, True, sgd,250,0.05,0.0001,3.20E+01,0.5, True,0.000140641,0.002,0.716102707,16.09,0.021047491,2.012077637
921,4, True, True, sgd,250,0.05,0.0001,64,0, False,0.000100365,0,0.75706127,18.18,0.010865495,2.012068894
175,6, True, False, sgd,250,0.01,0.0001,16,0, False,5.96E-05,0,0.672327429,16.46,0.010112893,2.012058407
1595,8, False, False, sgd,250,0.05,0,3.20E+01,0.5, False,2.303095191,90.00000001,2.303095432,90,8.449486677,2.01205372
1647,4, False, False, sgd,250,0.005,0,64,0.5, True,3.76E-05,0,4.362682522,36.49,0.026740297,2.012047486
1747,6, False, True, sgd,250,0.01,0,64,0.5, True,1.38E-05,0,2.194318598,23.8,0.03283841,2.012041714
1013,8, False, True, sgd,250,0.005,0.0001,1.60E+01,0.9, True,0.000116165,0,1.214815283,18.49,0.096859133,2.012037676
464,8, True, False, sgd,250,0.01,0.0001,3.20E+01,0.5, True,1.87E-05,0,0.794100542,16.73,0.009844543,2.012024966
1244,8, False, True, sgd,250,0.05,0,16,0, False,0.177249286,4.389999983,2.133402904,29.43,0.45168933,2.012014637
887,8, True, True, sgd,250,0.05,0.0001,64,0.5, True,9.07E-05,0,0.683450067,16.2,0.010044778,2.012009386
1738,6, False, False, sgd,250,0.01,0,6.40E+01,0, True,3.36E-05,0,4.21835067,37.54,0.025805449,2.012004421
1599,4, False, False, sgd,250,0.05,0.01,3.20E+01,0.5, False,2.302635407,90,2.302635378,90,7.267110881,2.011983052
1442,8, False, True, sgd,250,0.01,0,3.20E+01,0.9, True,2.75E-05,0,1.787350388,20.43,0.103341308,2.011976988
1427,8, False, True, sgd,250,0.01,0.0001,32,0.5, True,4.17E-05,0,1.577136665,20.52,0.050550482,2.011902834
633,4, True, True, sgd,250,0.05,0.0001,3.20E+01,0.9, False,0.057218474,1.858000044,0.630157432,16.5,0.080509943,2.011894075
1007,8, False, False, sgd,250,0.005,0.01,16,0.5, True,0.005540816,0,2.041711478,37.58,0.04479198,2.0118878
796,6, True, True, sgd,250,0.01,0.0001,6.40E+01,0.9, True,0.000104664,0,0.710297826,16.74,0.013542014,2.011881604
535,6, True, False, sgd,250,0.01,0.0001,3.20E+01,0.9, False,0.003227377,0.074,0.691743758,14.9,0.020197917,2.011876417
1753,6, False, True, sgd,250,0.01,0.01,64,0.5, True,0.009100417,0,1.346663127,28.04,0.048466906,2.011868191
212,8, True, False, sgd,250,0.01,0.0001,16,0.9, False,0.017844759,0.547999998,0.66755081,15.36,0.069476543,2.011860191
167,8, True, True, sgd,250,0.01,0.0001,16,0, False,3.47E-05,0,0.750154675,18.87,0.005449801,2.011851082
1587,4, False, True, sgd,250,0.05,0.0001,3.20E+01,0.5, False,0.011094738,0.351999998,1.270005798,21.58,0.056770517,2.011816818
254,8, True, True, sgd,250,0.05,0,1.60E+01,0.9, True,1.26E-05,0,0.926323842,13.98,0.013970817,2.011787904
1104,4, False, True, sgd,250,0.01,0.01,16,0.5, True,0.012195003,0,1.112007809,24.12,0.026057717,2.011769665
956,8, True, True, sgd,250,0.05,0,6.40E+01,0.9, False,0.000605535,0.016,1.134189289,15.34,0.015852976,2.011747218
355,6, True, False, sgd,250,0.005,0.0001,3.20E+01,0.5, True,2.41E-05,0,1.039592114,21.1,0.006538384,2.011747058
1417,6, False, False, sgd,250,0.01,0.0001,3.20E+01,0, True,3.46E-05,0,3.435475669,32.61,0.030256727,2.011738395
1472,8, False, False, sgd,250,0.01,0.0001,32,0, False,4.29E-05,0,2.893500259,31.34,0.034005019,2.01169723
1853,8, False, False, sgd,250,0.05,0.01,6.40E+01,0, True,2.30258702,90,2.302586842,90,6.887667962,2.011696484
910,6, True, False, sgd,250,0.05,0,6.40E+01,0.9, True,4.55E-06,0,0.921339735,13.66,0.024895852,2.011671136
765,4, True, False, sgd,250,0.01,0,6.40E+01,0, True,9.87E-05,0,1.380499748,26.69,0.00477719,2.011663922
1055,8, False, False, sgd,250,0.005,0,1.60E+01,0.5, False,3.94E-07,0,3.790124528,26.62,0.024260553,2.011659986
86,8, True, False, sgd,250,0.005,0.0001,16,0.5, False,5.05E-05,0,0.732335152,16.24,0.009354641,2.011642243
149,8, True, True, sgd,250,0.01,0.0001,16,0.9, True,0.000166957,0.002,0.51874596,13.08,0.0380752,2.011574807
1364,8, False, False, sgd,250,0.005,0.0001,3.20E+01,0, False,3.15E-05,0,2.903881604,32.91,0.03127225,2.011546006
806,8, True, False, sgd,250,0.01,0.0001,64,0.9, True,7.60E-05,0,0.628714116,14.71,0.015567766,2.011545309
1073,8, False, False, sgd,250,0.005,0,1.60E+01,0.9, False,2.303053572,90.00000001,2.303053385,90,8.412512831,2.011541671
1179,4, False, False, sgd,250,0.01,0,1.60E+01,0.9, False,2.302710942,90,2.302710952,90,7.577488822,2.011539748
895,6, True, False, sgd,250,0.05,0.0001,6.40E+01,0.5, True,7.70E-05,0,0.651636558,15.08,0.015469511,2.011535301
636,4, True, True, sgd,250,0.05,0.01,32,0.9, False,2.305994794,90.00000001,2.305994775,90,7.51374489,2.011508637
507,4, True, True, sgd,250,0.01,0.0001,32,0.5, False,7.93E-05,0,0.84279276,18.7,0.007539064,2.011470833
999,4, False, False, sgd,250,0.005,0,16,0.5, True,2.10E-05,0,3.466020531,28.89,0.038337466,2.011467121
1836,4, False, True, sgd,250,0.05,0,6.40E+01,0, True,3.62E-05,0,2.304206864,24.02,0.05973086,2.011461561
1870,6, False, False, sgd,250,0.05,0.01,6.40E+01,0.5, True,2.302584998,90,2.302585174,90,8.262471931,2.011391383
932,8, True, False, sgd,250,0.05,0.0001,64,0, False,9.91E-05,0,0.608369449,15.54,0.012970938,2.011388096
995,8, False, True, sgd,250,0.005,0.0001,1.60E+01,0.5, True,4.42E-05,0,1.586996235,21.16,0.051296489,2.011385857
1380,4, False, False, sgd,250,0.005,0.0001,32,0.5, False,3.31E-05,0,3.19455683,33,0.034319792,2.011368202
208,6, True, False, sgd,250,0.01,0,16,0.9, False,1.00E-06,0,1.096919612,14.44,0.017656186,2.011359534
1737,4, False, False, sgd,250,0.01,0,64,0, True,4.01E-05,0,4.522048421,38.25,0.02768757,2.011328712
1761,4, False, False, sgd,250,0.01,0.01,64,0.5, True,0.006488149,0,2.381161712,38.23,0.062239028,2.011322182
657,4, True, False, sgd,250,0.005,0,6.40E+01,0, True,0.000276096,0,1.51936357,31.5,0.005935876,2.011290953
1183,6, False, False, sgd,250,0.01,0.0001,16,0.9, False,1.954256575,71.92199999,1.973391906,72.88,3.720382972,2.011208671
428,8, True, False, sgd,250,0.005,0.0001,32,0.9, False,0.000190348,0,0.461786718,11.75,0.022606077,2.011200807
850,6, True, True, sgd,250,0.01,0.0001,64,0.9, False,0.000139104,0,0.534520961,13.95,0.02003227,2.011192633
670,6, True, True, sgd,250,0.005,0.0001,6.40E+01,0.5, True,0.000133235,0,1.418498024,27.79,0.004855653,2.011187969
770,8, True, False, sgd,250,0.01,0.0001,6.40E+01,0, True,3.70E-05,0,1.212707159,24.47,0.005673914,2.011187311
760,6, True, True, sgd,250,0.01,0.0001,64,0, True,7.23E-05,0,1.430514928,27.86,0.004994111,2.011177706
1463,8, False, True, sgd,250,0.01,0.0001,32,0, False,7.54E-05,0,2.4575828,25.38,0.00671479,2.011165055
232,6, True, False, sgd,250,0.05,0.01,1.60E+01,0, True,0.021848553,0,0.430207182,12.19,0.016721396,2.011158013
1541,8, False, False, sgd,250,0.05,0,3.20E+01,0.5, True,2.68E-05,0,4.995961671,30.49,0.093818396,2.011139477
374,8, True, False, sgd,250,0.005,0.0001,32,0.9, True,6.11E-05,0,0.578137427,13.85,0.018528885,2.011139425
731,8, True, False, sgd,250,0.005,0,64,0.5, False,4.81E-06,0,1.40037228,24.08,0.003808671,2.011131507
379,6, True, True, sgd,250,0.005,0,3.20E+01,0, False,4.00E-05,0,1.673288912,27.64,0.002445091,2.011125653
83,8, True, False, sgd,250,0.005,0,16,0.5, False,1.28E-05,0,1.027467865,16.91,0.001970457,2.011096034
1189,6, False, True, sgd,250,0.05,0,16,0, True,3.63E-05,0,1.909953348,21.91,0.122219396,2.01106286
410,8, True, False, sgd,250,0.005,0.0001,3.20E+01,0.5, False,2.49E-05,0,0.815545117,19.51,0.007859501,2.011051312
1296,4, False, True, sgd,250,0.005,0,3.20E+01,0, True,2.87E-05,0,2.47296247,25.23,0.033494673,2.011050304
1072,6, False, False, sgd,250,0.005,0,16,0.9, False,2.303462479,90.00000001,2.303462546,90,6.79027402,2.011043555
1148,8, False, False, sgd,250,0.01,0.0001,16,0, False,4.85E-05,0,2.648743023,28.14,0.030659358,2.011030848
1208,8, False, True, sgd,250,0.05,0,16,0.5, True,2.302585126,90,2.302585169,90,7.592859919,2.010990927
536,8, True, False, sgd,250,0.01,0.0001,32,0.9, False,0.015856741,0.524000076,0.704879627,15.45,0.023117078,2.010983905
209,8, True, False, sgd,250,0.01,0,1.60E+01,0.9, False,1.64E-05,0,1.014837937,13.94,0.012042827,2.010981797
653,8, True, True, sgd,250,0.005,0.0001,64,0, True,0.000135481,0,1.580873326,31.45,0.003156208,2.010979864
912,4, True, False, sgd,250,0.05,0.0001,64,0.9, True,0.00025996,0,0.572534485,13.64,0.052010709,2.010967819
1299,4, False, True, sgd,250,0.005,0.0001,32,0, True,4.81E-05,0,2.309770028,25.61,0.037392314,2.010967384
1360,6, False, False, sgd,250,0.005,0,32,0, False,6.19E-07,0,4.967979799,34.64,0.017850299,2.010946323
1312,6, False, False, sgd,250,0.005,0.01,32,0, True,0.005932005,0,2.91781301,42.8,0.060173667,2.010883656
677,8, True, False, sgd,250,0.005,0,64,0.5, True,4.32E-05,0,1.260705599,24.87,0.004533431,2.010842263
1204,6, False, False, sgd,250,0.05,0.01,1.60E+01,0, True,2.302585259,90,2.302585139,90,7.957086605,2.010835484
1664,8, False, True, sgd,250,0.005,0.01,6.40E+01,0.9, True,0.011429202,0,0.944562522,22.59,0.026239554,2.010830004
358,6, True, False, sgd,250,0.005,0.01,32,0.5, True,0.026019797,0,0.361019835,10.02,0.019943802,2.010829696
63,4, True, False, sgd,250,0.005,0,1.60E+01,0, False,1.27E-05,0,1.356896963,21.97,0.005002055,2.010782909
1434,4, False, False, sgd,250,0.01,0.0001,3.20E+01,0.5, True,4.44E-05,0,3.027229688,29.06,0.040980781,2.010777014
1608,4, False, True, sgd,250,0.05,0.01,3.20E+01,0.9, False,2.04095897,73.628,2.036208482,73.32,0.706945945,2.010773107
646,6, True, False, sgd,250,0.05,0.01,3.20E+01,0.9, False,2.306862883,90.00000001,2.30686262,90,7.585145026,2.010768793
1618,6, False, False, sgd,250,0.05,0.01,32,0.9, False,2.306862883,90.00000001,2.30686262,90,7.585145026,2.010768793
622,6, True, False, sgd,250,0.05,0,3.20E+01,0.5, False,3.16E-07,0,0.994375117,13.79,0.013315131,2.010746206
1408,6, False, True, sgd,250,0.01,0.0001,32,0, True,3.30E-05,0,2.094948296,24.83,0.041782873,2.010729872
1386,4, False, True, sgd,250,0.005,0,3.20E+01,0.9, False,0.015379311,0.464000049,2.221470389,23.7,0.082077437,2.010687024
1660,6, False, True, sgd,250,0.005,0.0001,64,0.9, True,4.29E-05,0,1.74204298,21.72,0.049860078,2.010663034
1643,8, False, True, sgd,250,0.005,0.0001,64,0.5, True,2.86E-05,0,2.133562273,25.77,0.035226693,2.010637993
1763,8, False, False, sgd,250,0.01,0.01,6.40E+01,0.5, True,0.005968733,0,2.45996083,41.77,0.059076301,2.01062691
860,8, True, False, sgd,250,0.01,0.0001,6.40E+01,0.9, False,0.000161279,0,0.500406015,12.5,0.025596439,2.010611032
93,4, True, True, sgd,250,0.005,0.0001,1.60E+01,0.9, False,0.003579293,0.076000051,0.749252645,16.56,0.027240997,2.010608185
1342,6, False, False, sgd,250,0.005,0,32,0.9, True,1.55E-05,0,2.943592512,25.67,0.051244399,2.010602878
423,4, True, False, sgd,250,0.005,0,3.20E+01,0.9, False,3.57E-07,0,1.198013134,16.5,0.010375766,2.010591645
1397,8, False, False, sgd,250,0.005,0,32,0.9, False,0.004289262,0.122000076,1.895757691,24.1,0.054867398,2.010588726
1455,4, False, False, sgd,250,0.01,0.01,32,0.9, True,2.302585184,90,2.30258512,90,7.411840599,2.010566225
9,4, True, False, sgd,250,0.005,0,1.60E+01,0, True,3.47E-05,0,1.061729997,21.27,0.010949167,2.010549933
1630,6, False, False, sgd,250,0.005,0,64,0, True,6.09E-05,0,3.968655064,37.71,0.02462865,2.010546735
353,8, True, False, sgd,250,0.005,0,32,0.5, True,9.60E-06,0,1.043969958,20.34,0.005933928,2.010545029
1170,4, False, True, sgd,250,0.01,0,16,0.9, False,1.634213702,56.636,1.746905587,60.59,2.369731544,2.010532978
1719,4, False, False, sgd,250,0.005,0,6.40E+01,0.9, False,0.003713516,0.104000051,2.566353984,25.61,0.034360674,2.010532527
1693,6, False, True, sgd,250,0.005,0,64,0.5, False,9.40E-07,0,3.022531134,25.86,0.02550033,2.010510308
1298,8, False, True, sgd,250,0.005,0,32,0, True,1.17E-05,0,2.513793574,26.02,0.032444683,2.010489355
1674,4, False, True, sgd,250,0.005,0,64,0, False,4.63E-06,0,3.918858984,29.62,0.03026566,2.010475992
1902,4, False, False, sgd,250,0.05,0.0001,6.40E+01,0, False,0.017251004,0.535999998,3.374554483,37.89,0.041578684,2.010428149
1243,6, False, True, sgd,250,0.05,0,16,0, False,0.375622208,10.602,1.836002092,34.14,0.734953204,2.010395985
1777,6, False, False, sgd,250,0.01,0.0001,6.40E+01,0.9, True,6.86E-05,0,2.152605997,24.76,0.052700696,2.010395886
514,6, True, False, sgd,250,0.01,0,3.20E+01,0.5, False,5.71E-07,0,1.09648923,17.74,0.006229206,2.010395759
1302,4, False, True, sgd,250,0.005,0.01,32,0, True,0.011057554,0,1.409287595,27.75,0.094086466,2.010388297
1416,4, False, False, sgd,250,0.01,0.0001,32,0, True,4.18E-05,0,3.987771852,35.49,0.033020945,2.010365945
1445,8, False, True, sgd,250,0.01,0.0001,3.20E+01,0.9, True,0.000132212,0,1.269453392,18.81,0.101063278,2.010356824
1669,6, False, False, sgd,250,0.005,0.0001,64,0.9, True,3.80E-05,0,2.427584993,26.12,0.039512015,2.010303594
1402,6, False, False, sgd,250,0.005,0.01,3.20E+01,0.9, False,1.201553277,41.78200005,1.354327516,46.66,0.248515849,2.010296801
1182,4, False, False, sgd,250,0.01,0.0001,16,0.9, False,2.302710944,90,2.30271078,90, nan,2.010285956
84,4, True, False, sgd,250,0.005,0.0001,1.60E+01,0.5, False,7.69E-05,0,0.758857238,17.87,0.01000038,2.01028333
689,8, True, True, sgd,250,0.005,0.0001,64,0.9, True,5.22E-05,0,0.865508127,18.85,0.007508888,2.010266167
1840,6, False, True, sgd,250,0.05,0.0001,6.40E+01,0, True,6.96E-05,0,2.116241699,24.48,0.061680568,2.010251019
174,4, True, False, sgd,250,0.01,0.0001,16,0, False,7.17E-05,0,0.765168633,17.91,0.012865571,2.010214285
1909,6, False, True, sgd,250,0.05,0,6.40E+01,0.5, False,6.11E-07,0,2.636147301,22.1,0.053505283,2.010213343
1451,8, False, False, sgd,250,0.01,0,3.20E+01,0.9, True,3.84E-05,0,4.821565245,30.42,0.104643955,2.010210841
1858,6, False, True, sgd,250,0.05,0.0001,64,0.5, True,7.27E-05,0,1.623777551,21.34,0.07060574,2.010169295
329,8, True, True, sgd,250,0.005,0.0001,3.20E+01,0, True,3.19E-05,0,1.355827223,26.88,0.00322365,2.010144123
1512,4, False, True, sgd,250,0.05,0,32,0, True,3.46E-05,0,2.083177555,22.06,0.083617328,2.010135221
1418,8, False, False, sgd,250,0.01,0.0001,3.20E+01,0, True,3.30E-05,0,3.233558766,32.09,0.029883286,2.010106417
270,4, True, True, sgd,250,0.05,0,16,0, False,5.06E-05,0.002,1.179870937,16.67,0.008763891,2.010038481
1500,4, False, True, sgd,250,0.01,0.01,32,0.9, False,1.011796872,33.67400005,1.044216441,35.23,0.317307274,2.010018529
1857,4, False, True, sgd,250,0.05,0.0001,6.40E+01,0.5, True,8.61E-05,0,1.688148383,21.11,0.081234833,2.010009644
634,6, True, True, sgd,250,0.05,0.0001,32,0.9, False,0.039803298,1.285999968,0.625256203,16.44,0.108305885,2.010007803
971,8, True, False, sgd,250,0.05,0.01,64,0.9, False,2.304344162,90.00000001,2.304344114,90,7.722116765,2.009934558
1943,8, False, False, sgd,250,0.05,0.01,64,0.9, False,2.304344162,90.00000001,2.304344114,90,7.722116765,2.009934558
417,4, True, True, sgd,250,0.005,0.0001,3.20E+01,0.9, False,0.000130681,0,0.563240113,14.31,0.017487688,2.009928767
1620,4, False, True, sgd,250,0.005,0,64,0, True,0.000153758,0,2.779169038,29.3,0.047932204,2.009923314
1404,4, False, True, sgd,250,0.01,0,3.20E+01,0, True,3.84E-05,0,2.268731552,24.67,0.039693489,2.009919772
1313,8, False, False, sgd,250,0.005,0.01,32,0, True,0.005674698,0,2.478719946,42.22,0.058605141,2.009889828
1330,6, False, False, sgd,250,0.005,0.01,32,0.5, True,0.005747967,0,2.275558765,39.42,0.057301386,2.00986243
1308,4, False, False, sgd,250,0.005,0.0001,32,0, True,5.20E-05,0,4.147996845,37.49,0.028841412,2.00985477
147,4, True, True, sgd,250,0.01,0.0001,16,0.9, True,0.000333576,0.002,0.615287118,14.71,0.051426235,2.009849997
1621,6, False, True, sgd,250,0.005,0,64,0, True,4.55E-05,0,2.878649566,28.4,0.041847439,2.00984923
1856,8, False, True, sgd,250,0.05,0,64,0.5, True,6.66E-06,0,2.021027843,20.3,0.048745039,2.00983603
1438,6, False, False, sgd,250,0.01,0.01,32,0.5, True,0.004217953,0,3.164664039,49.58,0.050342872,2.009805634
495,4, True, False, sgd,250,0.01,0,3.20E+01,0, False,0.000496252,0.014,1.427348052,22.93,0.004568091,2.009796974
372,4, True, False, sgd,250,0.005,0.0001,32,0.9, True,5.09E-05,0,0.778269766,16.04,0.018121,2.009793831
1933,6, False, True, sgd,250,0.05,0.01,64,0.9, False,1.930566373,67.966,1.917685679,67.8,0.308504055,2.009782077
407,8, True, False, sgd,250,0.005,0,32,0.5, False,1.47E-06,0,1.118108435,19.65,0.006194509,2.009776125
1900,6, False, False, sgd,250,0.05,0,64,0, False,5.75E-07,0,5.664404092,34.77,0.026250118,2.009756417
207,4, True, False, sgd,250,0.01,0,16,0.9, False,0.000424539,0.01,1.18928772,15.93,0.02753548,2.009739161
1306,6, False, False, sgd,250,0.005,0,3.20E+01,0, True,3.15E-05,0,3.83536163,35.81,0.024770216,2.009713013
1279,6, False, True, sgd,250,0.05,0,16,0.9, False,1.77509378,65.096,1.772963239,65.31,1.328783105,2.009708385
1607,8, False, True, sgd,250,0.05,0.0001,32,0.9, False,2.3049296,90.00000001,2.304930254,90,9.702888221,2.009699404
1818,4, False, True, sgd,250,0.01,0,64,0.9, False,0.008336211,0.257999973,2.298668837,23.11,0.07327039,2.00969213
452,8, True, True, sgd,250,0.01,0,3.20E+01,0.5, True,4.05E-06,0,1.111636164,19.8,0.006723501,2.009677822
1638,4, False, True, sgd,250,0.005,0,64,0.5, True,4.65E-05,0,2.374959204,25.11,0.032548554,2.009662354
905,8, True, True, sgd,250,0.05,0.0001,6.40E+01,0.9, True,0.000230918,0,0.532080601,13.56,0.040730772,2.009660666
1823,8, False, True, sgd,250,0.01,0.0001,64,0.9, False,0.01157263,0.327999998,2.70313006,35.03,0.057946024,2.009659096
1802,8, False, True, sgd,250,0.01,0,6.40E+01,0.5, False,5.73E-07,0,2.794090155,24.11,0.027713327,2.009657014
1002,4, False, False, sgd,250,0.005,0.0001,16,0.5, True,4.16E-05,0,3.099563293,28.77,0.039839164,2.009592871
1922,8, False, False, sgd,250,0.05,0.0001,6.40E+01,0.5, False,0.013347771,0.342000076,1.544599071,24.88,0.072811516,2.009585993
1487,8, False, False, sgd,250,0.01,0,32,0.5, False,3.11E-07,0,4.052206364,27.47,0.022905852,2.009578782
794,8, True, True, sgd,250,0.01,0,64,0.9, True,6.89E-06,0,1.012430758,17.46,0.010444333,2.009569567
1052,8, False, True, sgd,250,0.005,0.01,1.60E+01,0.5, False,0.19385257,5.510000056,0.869374953,26.63,0.059902744,2.009561486
1080,4, False, True, sgd,250,0.01,0,16,0, True,2.58E-05,0,2.089390882,22.25,0.047310909,2.009560104
1828,6, False, False, sgd,250,0.01,0,6.40E+01,0.9, False,0.060785585,1.644000042,2.594582113,30.45,0.138085284,2.009554809
706,6, True, True, sgd,250,0.005,0.0001,6.40E+01,0, False,6.23E-05,0,1.729504009,31.01,0.003292637,2.009532583
1090,6, False, False, sgd,250,0.01,0,1.60E+01,0, True,1.46E-05,0,3.439764267,29.39,0.032891617,2.009518022
1848,4, False, False, sgd,250,0.05,0.0001,64,0, True,4.45E-05,0,4.50671575,36.42,0.041329233,2.009486359
1020,4, False, False, sgd,250,0.005,0.0001,16,0.9, True,0.000231489,0,2.623275893,24.59,0.107917723,2.009444442
1910,8, False, True, sgd,250,0.05,0,6.40E+01,0.5, False,3.64E-07,0,2.447315828,19.96,0.045876797,2.009431983
85,6, True, False, sgd,250,0.005,0.0001,1.60E+01,0.5, False,4.63E-05,0,0.730682684,16.2,0.008697433,2.009431633
626,8, True, False, sgd,250,0.05,0.0001,3.20E+01,0.5, False,0.023734682,0.784000076,0.778547625,16.56,0.027960331,2.009427338
1245,4, False, True, sgd,250,0.05,0.0001,1.60E+01,0, False,0.009334153,0.278,1.213110205,20.59,0.069389251,2.00940632
967,6, True, False, sgd,250,0.05,0.0001,64,0.9, False,0.032617244,1.088000073,0.618219055,15.15,0.049738986,2.009382214
1452,4, False, False, sgd,250,0.01,0.0001,32,0.9, True,0.000248383,0,2.671965339,24.15,0.110269784,2.009379629
557,8, True, False, sgd,250,0.05,0.01,32,0, True,0.024853225,0,0.392427978,10.82,0.019220147,2.009368403
1764,4, False, True, sgd,250,0.01,0,64,0.9, True,3.44E-05,0,2.000956887,20.75,0.081714085,2.009364776
1535,8, False, True, sgd,250,0.05,0.0001,3.20E+01,0.5, True,0.00012158,0,1.267027004,18.97,0.09838187,2.009348108
163,6, True, True, sgd,250,0.01,0,1.60E+01,0, False,3.61E-06,0,1.214239712,19.71,0.001661756,2.009315913
